2022-07-24 09:44:33+00:00,b'RT @sahabatganjar: Ganjar Pranowo mempertemukan pabrik singkong yang membutuhkan singkong lokal dan petani singkong yang membutuhkan pembel\xe2\x80\xa6',GANJAR PRANOWO FOR 🇮🇩
2022-07-24 09:44:33+00:00,b'RT @sahabatganjar: Ganjar Pranowo mempertemukan pabrik singkong yang membutuhkan singkong lokal dan petani singkong yang membutuhkan pembel\xe2\x80\xa6',Pemikir Mendalam
2022-07-24 09:44:33+00:00,b'RT @sahabatganjar: Ganjar Pranowo mempertemukan pabrik singkong yang membutuhkan singkong lokal dan petani singkong yang membutuhkan pembel\xe2\x80\xa6',Militan of Ganjar Pranowo
2022-07-24 09:44:19+00:00,"b'RT @sahabatganjar: Halo Sahabat! Memantapkan dukungan kepada Ganjar Pranowo, Komunitas Emak-Emak Militan bersama #SahabatGanjar lakukan dek\xe2\x80\xa6'",Pemikir Mendalam
2022-07-24 09:44:19+00:00,"b'RT @sahabatganjar: Halo Sahabat! Memantapkan dukungan kepada Ganjar Pranowo, Komunitas Emak-Emak Militan bersama #SahabatGanjar lakukan dek\xe2\x80\xa6'",MR. WHITE FANS 🇮🇩
2022-07-24 09:44:18+00:00,"b'RT @sahabatganjar: Halo Sahabat! Memantapkan dukungan kepada Ganjar Pranowo, Komunitas Emak-Emak Militan bersama #SahabatGanjar lakukan dek\xe2\x80\xa6'",SAHABAT GANJAR SEJATI
2022-07-24 09:44:18+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',G BENSON 😎
2022-07-24 09:43:21+00:00,b'RT @Urrangawak: Kini giliran Komunitas Tukang Parkir bersama Sahabat Ganjar berikan dukungan penuh kepada Ganjar Pranowo untuk maju di tahu\xe2\x80\xa6',Fiona
2022-07-24 09:42:33+00:00,b'RT @bwinarso99: Gak akan pilih Puan dan PDIP.. tetep Ganjar Pranowo \xf0\x9f\x91\x8d https://t.co/ylpBI0djYI',bram_CepotSemar
2022-07-24 09:42:29+00:00,b'RT @masganjar2024: Naaah ini udah ada statement langsung ya dari Mas Ganjar bahwa tidak ada larangan dr PDIP mengenai tugasnya ke luar daer\xe2\x80\xa6',FMKBR™🇮🇩
2022-07-24 09:42:22+00:00,b'Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilitas Ganjar Pranowo Unggul Jauh dari Anies dan Prabowo. Ganjar Pranowo menempati posisi teratas dengan elektabilitas sebesar 30 persen.\n\nhttps://t.co/FT5EkJmb1m',🇮🇩🇲🇨 MARQUEZ 🇲🇨🇲🇨
2022-07-24 09:42:11+00:00,b'RT @03__nakula: Halo Sahabat! Kini giliran Komunitas Tukang Parkir bersama Sahabat Ganjar berikan dukungan penuh kepada Ganjar Pranowo untu\xe2\x80\xa6',Ary Prasetyo🇲🇨🇲🇨
2022-07-24 09:41:46+00:00,b'RT @sahabatganjar: Ganjar Pranowo menghadiri pernikahan Putra putri Dirut Bank Jateng yaitu Supriyatno.\n\nIa bersama istri dan anaknya Alam\xe2\x80\xa6',SAHABAT GANJAR SEJATI
2022-07-24 09:41:46+00:00,b'RT @sahabatganjar: Ganjar Pranowo menghadiri pernikahan Putra putri Dirut Bank Jateng yaitu Supriyatno.\n\nIa bersama istri dan anaknya Alam\xe2\x80\xa6',Militan of Ganjar Pranowo
2022-07-24 09:41:46+00:00,b'RT @sahabatganjar: Ganjar Pranowo menghadiri pernikahan Putra putri Dirut Bank Jateng yaitu Supriyatno.\n\nIa bersama istri dan anaknya Alam\xe2\x80\xa6',MR. WHITE FANS 🇮🇩
2022-07-24 09:41:45+00:00,b'RT @sahabatganjar: Ganjar Pranowo menghadiri pernikahan Putra putri Dirut Bank Jateng yaitu Supriyatno.\n\nIa bersama istri dan anaknya Alam\xe2\x80\xa6',GANJAR PRANOWO FOR 🇮🇩
2022-07-24 09:41:45+00:00,b'RT @sahabatganjar: Ganjar Pranowo menghadiri pernikahan Putra putri Dirut Bank Jateng yaitu Supriyatno.\n\nIa bersama istri dan anaknya Alam\xe2\x80\xa6',Pemikir Mendalam
2022-07-24 09:41:09+00:00,b'Gubernur Jawa Tengah\xc2\xa0Ganjar Pranowo\xc2\xa0ditemani Wali Kota Bogor Bima Arya Sugiarto menjajal rute lari di seputar Istana Bogor dan Kebun Raya Bogor. Momen ini sempat diabadikan melalui akun instagram milik Bima Arya.\n#GanjarKita https://t.co/c0TET2UWaO',🅰️W🅰️N ♏e®️🅰️h
2022-07-24 09:40:56+00:00,b'RT @03__nakula: Beres finish ganti kasih dukungan ke yang tersayang @atikoh yang ambil kategori Marathon full. Udah kayak orang demo ya pak\xe2\x80\xa6',Anna Kurnia
2022-07-24 09:40:54+00:00,b'RT @sahabatganjar: Kepedulian Pemprov Jateng bersama Ganjar Pranowo untuk mengurangi tindakan Buang Air Besar (BAB) sembarangan atau Open D\xe2\x80\xa6',GANJAR PRANOWO FOR 🇮🇩
2022-07-24 09:40:53+00:00,b'RT @sahabatganjar: Kepedulian Pemprov Jateng bersama Ganjar Pranowo untuk mengurangi tindakan Buang Air Besar (BAB) sembarangan atau Open D\xe2\x80\xa6',SAHABAT GANJAR SEJATI
2022-07-24 09:40:53+00:00,b'RT @sahabatganjar: Kepedulian Pemprov Jateng bersama Ganjar Pranowo untuk mengurangi tindakan Buang Air Besar (BAB) sembarangan atau Open D\xe2\x80\xa6',Pemikir Mendalam
2022-07-24 09:40:53+00:00,b'RT @sahabatganjar: Kepedulian Pemprov Jateng bersama Ganjar Pranowo untuk mengurangi tindakan Buang Air Besar (BAB) sembarangan atau Open D\xe2\x80\xa6',MR. WHITE FANS 🇮🇩
